INCIDENT NUMBER,INCIDENT REGION,RESPONSE TYPE,INCIDENT START DATE,INCIDENT START TIME,SUBJECT NUMBER,SUBJECT GENDER,SUBJECT AGE,SUBJECT STATE,SUBJECT COUNTRY,ACTIVITY,SITUATION,LOCATION FOUND LATITUDE,LOCATION FOUND LONGITUDE,LOCATION FOUND ELEVATION,FOUND IN SEARCH AREA,TECHNIQUE,NUMBER OF RANGERS INVOLVED,OTHER AGENCY INVOLVEMENT,LAST KNOWN POINT LAND CLASS,LAST KNOWN POINT STATE LAND NAME,LAST KNOWN POINT COUNTY,LAST KNOWN POINT MUNICIPALITY,INCIDENT ADIRONDACK PARK,INCIDENT CATSKILL PARK,INCIDENT CLOSED DATE,INCIDENT CLOSED TIME,NYS Municipal Boundaries,New York Zip Codes,Location,Counties
NY-2013-WS-284,7,Search,12/3/2013,5:35 AM,1,M,69,NY,US,Hunting,Lost,42.77722,-76.00184,1949,TRUE,Vehicle/boat evacuation,2,TRUE,State Forests,Morgan Hill,CORTLAND,TRUXTON,FALSE,FALSE,12/3/2013,6:30 AM,776,695,POINT (-76.00184 42.77722),620
NY-2013-WS-283,4,Recovery,12/1/2013,12:56 PM,1,M,64,SC,US,Hunting,Injured,42.54605,-74.53864,2200,FALSE,Vehicle/boat evacuation,2,TRUE,State Forests,Emminence State Forest,SCHOHARIE,FULTON,FALSE,FALSE,12/1/2013,3:30 AM,151,1419,POINT (-74.53864 42.54605),629
NY-2013-WS-282,9,Search,11/27/2013,5:39 AM,1,M,69,NY,US,Hunting,Lost,42.24082,-77.85135,1948,TRUE,Assist/own power; Vehicle/boat evacuation,2,TRUE,State Forests,Phillips Creek State Forest,ALLEGANY,WARD,FALSE,FALSE,11/27/2013,6:29 AM,447,911,POINT (-77.85135 42.24082),2031
NY-2013-WS-281,7,Search,11/14/2013,9:00 AM,1,M,45,NY,US,Despondent,Missing,42.49072,-75.39617,1020,TRUE,Carry out by foot,1,TRUE,Private Land,N/A,CHENANGO,NEW BERLIN,FALSE,FALSE,11/24/2013,4:00 AM,913,460,POINT (-75.39617 42.49072000000001),2136
NY-2013-WS-280,8,Rescue,11/26/2013,3:00 AM,1,M,28,NY,US,Hunting,Stranded,43.11842,-78.41925,612,TRUE,Aircraft evacuation,2,TRUE,Federal Land,Iroquois National Wildlife Refuge,GENESEE,ALABAMA,FALSE,FALSE,11/26/2013,8:15 AM,797,488,POINT (-78.41925 43.11842),2086
NY-2013-WS-279,5,Recovery,11/26/2013,11:48 AM,1,M,62,NY,US,Hunting,Overdue,43.55556,-74.45661,1750,TRUE,Vehicle/boat evacuation,4,TRUE,Conservation Easement,Lake Pleasant,HAMILTON,LAKE PLEASANT,TRUE,FALSE,11/26/2013,4:00 AM,865,1287,POINT (-74.45661 43.55556),622
NY-2013-WS-278,5,Search,11/25/2013,2:45 AM,2,M,10,NY,US,Hiking,Lost,44.11556,-73.99876,2780,TRUE,Assist/own power,5,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,11/25/2013,7:00 AM,438,,POINT (-73.99876 44.11556),2084
NY-2013-WS-278,5,Search,11/25/2013,2:45 AM,1,M,43,NY,US,Hiking,Lost,44.11556,-73.99876,2780,TRUE,Assist/own power,5,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,11/25/2013,7:00 AM,438,,POINT (-73.99876 44.11556),2084
NY-2013-WS-277,4,Rescue,11/25/2013,3:24 AM,1,F,50,NY,US,Hiking,Injured,42.1646,-74.38896,2170,TRUE,Carry out by foot; Vehicle/boat evacuation,5,TRUE,Forest Preserve,Hunter-West Kill Mtn Wilderness Area,GREENE,LEXINGTON,FALSE,TRUE,11/25/2013,9:00 AM,753,331,POINT (-74.38896 42.1646),2087
NY-2013-WS-276,4,Search,11/24/2013,3:15 AM,1,M,24,NY,US,Despondent,Missing,42.80474,-73.85359,335,TRUE,Carry out by foot; Vehicle/boat evacuation,8,TRUE,Private Land,N/A,SCHENECTADY,NISKAYUNA,FALSE,FALSE,11/25/2013,1:00 AM,107,78,POINT (-73.85359 42.80474),2142
NY-2013-WS-275,3,Search,11/19/2013,1:30 AM,1,M,19,NY,US,Hunting,Overdue,42.05095,-74.2066,1808,TRUE,Assist/own power,2,TRUE,Forest Preserve,Phoenicia Wild Forest,ULSTER,WOODSTOCK,FALSE,TRUE,11/19/2013,3:30 AM,406,251,POINT (-74.2066 42.05095),2182
NY-2013-WS-274,8,Search,11/23/2013,6:45 AM,1,M,63,NY,US,Hunting,Lost,42.35182,-76.70107,1834,TRUE,Assist/own power,3,TRUE,Wildlife Management Area,Connecticut Hill Wildlife Management Unit,SCHUYLER,CATHARINE,FALSE,FALSE,11/23/2013,10:16 AM,648,1752,POINT (-76.70107 42.35182),2143
NY-2013-WS-273,5,Rescue,11/21/2013,3:30 AM,1,M,34,NY,US,Walking,Illness,43.44538,-74.32192,1700,FALSE,Carry out by foot,3,TRUE,Forest Preserve,Silver Lake Wild Forest,HAMILTON,WELLS,TRUE,FALSE,11/21/2013,5:30 AM,862,20,POINT (-74.32192 43.44538),622
NY-2013-WS-272,5,Recovery,11/21/2013,1:25 AM,1,M,79,NY,US,Hunting,Overdue,43.44801,-74.32536,1754,TRUE,Carry out by foot,3,TRUE,Forest Preserve,Silver Lake Wilderness,HAMILTON,WELLS,TRUE,FALSE,11/21/2013,5:30 AM,862,20,POINT (-74.32536 43.44801),622
NY-2013-WS-271,3,Search,11/19/2013,8:30 AM,1,M,53,VT,US,Hunting,Overdue,42.05884,-74.43297,1920,TRUE,Assist/own power,8,TRUE,Forest Preserve,Slide Mountain Wilderness,ULSTER,SHANDAKEN,FALSE,TRUE,11/20/2013,12:00 PM,410,85,POINT (-74.43297 42.05884),2182
NY-2013-WS-270,5,Search,11/19/2013,3:50 AM,1,F,39,NY,US,Walking,Overdue,42.99857,-73.90509,415,TRUE,Assist/own power,1,TRUE,Private Land,Private,SARATOGA,BALLSTON,TRUE,FALSE,11/19/2013,5:30 AM,999,1148,POINT (-73.90509 42.99857),2141
NY-2013-WS-269,9,Rescue,11/18/2013,12:00 PM,1,M,68,NY,US,Hunting,Injured,42.27516,-78.94435,1856,TRUE,Vehicle/boat evacuation,1,TRUE,Private Land,n/a,CATTARAUGUS,LEON,FALSE,FALSE,11/18/2013,1:30 AM,356,1700,POINT (-78.94435 42.27516),2034
NY-2013-WS-268,4,Rescue,11/18/2013,2:20 AM,1,M,38,NY,US,Hunting,Illness,42.81834,-74.33972,1291,TRUE,Carry out by foot,3,TRUE,State Forests,Charleston SF,MONTGOMERY,CHARLESTON,FALSE,FALSE,11/18/2013,7:00 AM,494,1191,POINT (-74.33972 42.818340000000006),624
NY-2013-WS-267,5,Search,11/18/2013,12:42 PM,1,M,70,NY,US,Hunting,Lost,43.78316,-73.74037,1166,TRUE,Assist/own power,6,TRUE,Forest Preserve,Pharaoh Lake Wilderness Area,WARREN,HORICON,TRUE,FALSE,11/18/2013,6:00 AM,427,148,POINT (-73.74037000000001 43.78316),2084
NY-2013-WS-266,6,Search,11/15/2013,6:04 AM,1,M,28,NY,US,Hunting,Lost,44.48784,-74.90517,1100,TRUE,Assist/own power,4,TRUE,State Forests,Higley State Forest,ST LAWRENCE,COLTON,FALSE,FALSE,11/15/2013,8:08 AM,336,1512,POINT (-74.90517 44.48784),2140
NY-2013-WS-264,6,Search,11/10/2013,8:05 AM,1,M,86,NY,US,Hunting,Illness,44.21341,-74.61469,1588,TRUE,Carry out by foot,9,TRUE,Private Land,Private,ST LAWRENCE,PIERCEFIELD,TRUE,FALSE,11/11/2013,12:30 PM,315,305,POINT (-74.61469 44.21341),2140
NY-2013-WS-263,5,Search,11/9/2013,7:41 AM,1,M,68,NY,US,Hunting,Overdue,43.54409,-73.549,1478,FALSE,Assist/own power,2,TRUE,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,TRUE,FALSE,11/10/2013,1:45 AM,727,91,POINT (-73.549 43.54409),2184
NY-2013-WS-262,4,Search,11/7/2013,3:15 AM,1,F,65,NY,US,Hiking,Lost,42.21446,-74.02365,1061,TRUE,Assist/own power,4,TRUE,Forest Preserve,Kaaterskill Wild Forest,GREENE,CATSKILL,FALSE,TRUE,11/7/2013,7:00 AM,760,256,POINT (-74.02365 42.21446),2087
NY-2013-WS-261,5,Rescue,11/1/2013,3:05 AM,1,M,45,NY,US,Hiking,Injured,44.1854,-73.74828,2781,TRUE,Carry out by foot,6,TRUE,Forest Preserve,Giant Mt Wilderness Area,ESSEX,KEENE,TRUE,FALSE,11/1/2013,8:00 AM,442,272,POINT (-73.74828 44.1854),2084
NY-2013-WS-260,5,Rescue,10/31/2013,3:15 AM,1,M,46,NY,US,Hiking,Injured,44.14092,-73.95527,2940,FALSE,Vehicle/boat evacuation,5,TRUE,Forest Preserve,E. High Peaks Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,10/31/2013,7:00 AM,442,272,POINT (-73.95527 44.14092),2084
NY-2013-WS-259,5,Search,10/28/2013,8:15 AM,1,M,55,NY,US,Hunting,Lost,43.68016,-74.69766,1905,TRUE,Assist/own power,2,FALSE,Forest Preserve,Moose River Plains Wild Forest,HAMILTON,INLET,TRUE,FALSE,10/29/2013,2:10 AM,866,565,POINT (-74.69766000000001 43.68016),622
NY-2013-WS-259,5,Search,10/28/2013,8:15 AM,2,M,31,NY,US,Hunting,Lost,43.68016,-74.69766,1905,TRUE,Assist/own power,2,FALSE,Forest Preserve,Moose River Plains Wild Forest,HAMILTON,INLET,TRUE,FALSE,10/29/2013,2:10 AM,866,565,POINT (-74.69766000000001 43.68016),622
NY-2013-WS-258,5,Search,10/28/2013,8:25 AM,1,M,48,NY,US,Hunting,Overdue,43.93805,-74.48112,1674,TRUE,Assist/own power,3,FALSE,Forest Preserve,Sargent Ponds Wild Forest,HAMILTON,LONG LAKE,TRUE,FALSE,10/29/2013,12:00 PM,864,130,POINT (-74.48112 43.93805),622
NY-2013-WS-257,9,Search,10/28/2013,4:08 AM,1,M,61,NY,US,Hunting,Lost,42.3663,-77.97113,1849,TRUE,Assist/own power,1,TRUE,State Forests,Gillies Hill State Forest,ALLEGANY,ALLEN,FALSE,FALSE,10/28/2013,6:08 AM,473,1691,POINT (-77.97113 42.3663),2031
NY-2013-WS-256,5,Search,10/28/2013,5:00 AM,1,M,42,NY,US,Hunting,Lost,43.97485,-74.15971,1658,TRUE,Assist/own power,2,FALSE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,10/28/2013,8:00 AM,438,134,POINT (-74.15971 43.97485),2084
NY-2013-WS-255,6,Search,10/28/2013,3:30 AM,1,M,60,NY,US,Hunting,Lost,44.23701,-74.78967,1515,TRUE,Assist/own power,2,FALSE,Forest Preserve,Cranberry Lake Wild Forest,ST LAWRENCE,COLTON,TRUE,FALSE,10/28/2013,4:40 AM,336,219,POINT (-74.78967 44.23701),2140
NY-2013-WS-254,5,Search,10/27/2013,7:34 AM,1,M,64,NY,US,Camping,Lost,44.01573,-74.15218,1735,FALSE,Assist/own power,3,FALSE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,10/27/2013,10:30 AM,438,,POINT (-74.15218 44.01573),2084
NY-2013-WS-253,3,Search,10/24/2013,2:30 AM,1,M,32,NY,US,Despondent,Overdue,42.02915,-74.02312,473,FALSE,Carry out by foot,12,TRUE,Private Land,Blue Stone Wild Forest,ULSTER,ULSTER,FALSE,TRUE,10/26/2013,4:30 AM,411,330,POINT (-74.02312 42.02915),2182
NY-2013-WS-251,5,Rescue,10/21/2013,1:49 AM,1,F,52,NY,US,Hiking,Illness,44.13645,-73.98541,3695,FALSE,Assist/own power; Vehicle/boat evacuation,9,TRUE,Forest Preserve,E. High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,10/22/2013,11:30 AM,438,,POINT (-73.98541000000002 44.13645),2084
NY-2013-WS-250,7,Search,10/19/2013,11:55 AM,1,M,77,NY,US,Walking,Missing,42.0246,-76.40939,801,FALSE,Assist/own power,3,TRUE,Private Land,Private,TIOGA,NICHOLS,FALSE,FALSE,10/20/2013,7:30 AM,54,444,POINT (-76.40939 42.0246),630
NY-2013-WS-249,3,Search,10/19/2013,11:30 AM,1,M,42,NY,US,Hunting,Lost,41.79854,-74.32849,606,FALSE,Assist/own power,5,TRUE,Private Land,N/A,ULSTER,WAWARSING,FALSE,TRUE,10/19/2013,3:00 AM,413,195,POINT (-74.32849 41.79854),2182
NY-2013-WS-248,9,Search,10/17/2013,12:30 PM,1,M,41,NY,US,Biking,Lost,42.10374,-78.66201,1400,TRUE,Assist/own power,1,TRUE,OPRHP State Land,Allegany State Park,CATTARAUGUS,CARROLLTON,FALSE,FALSE,10/17/2013,4:30 AM,373,1727,POINT (-78.66201 42.10374),2034
NY-2013-WS-247,3,Recovery,10/14/2013,11:37 AM,1,M,20,NY,US,Hunting,Overdue,41.50609,-74.17116,400,TRUE,Carry out by foot,2,TRUE,State Forests,Stewart SF,ORANGE,NEW WINDSOR,FALSE,FALSE,10/14/2013,3:00 AM,889,981,POINT (-74.17116 41.50609),2134
NY-2013-WS-246,5,Rescue,10/15/2013,6:16 AM,1,M,28,NY,US,Climbing:Rock/Ice,Stranded,43.79867,-73.46636,580,FALSE,High Angle; Technical Rope; Vehicle/boat evacuation,8,TRUE,Forest Preserve,Lake George Wildforest,WARREN,HAGUE,TRUE,FALSE,10/16/2013,12:30 PM,823,98,POINT (-73.46636 43.79867),2183
NY-2013-WS-246,5,Rescue,10/15/2013,6:16 AM,2,F,27,NY,US,Climbing:Rock/Ice,Stranded,43.79867,-73.46636,580,FALSE,High Angle; Technical Rope; Vehicle/boat evacuation,8,TRUE,Forest Preserve,Lake George Wildforest,WARREN,HAGUE,TRUE,FALSE,10/16/2013,12:30 PM,823,98,POINT (-73.46636 43.79867),2183
NY-2013-WS-245,5,Rescue,10/15/2013,5:19 AM,1,F,56,ME,US,Hiking,Injured,44.09886,-74.52632,1695,FALSE,Carry out by foot,1,TRUE,Forest Preserve,Horseshoe Lake Wild Forest,FRANKLIN,TUPPER LAKE,TRUE,FALSE,10/15/2013,7:00 AM,864,130,POINT (-74.52632 44.09886),622
NY-2013-WS-244,5,Rescue,10/15/2013,3:10 AM,1,F,50,NY,US,Camping,Illness,44.14778,-74.31767,1593,FALSE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,High Peaks Wilderness,FRANKLIN,HARRIETSTOWN,TRUE,FALSE,10/15/2013,4:10 AM,183,,POINT (-74.31767 44.14778),621
NY-2013-WS-243,5,Rescue,10/15/2013,1:00 AM,1,M,52,NY,US,Hiking,Injured,43.35023,-74.17731,1137,FALSE,Carry out by foot,4,TRUE,Forest Preserve,Wilcox Lake Wild Forest,HAMILTON,HOPE,TRUE,FALSE,10/15/2013,4:05 AM,868,1302,POINT (-74.17731 43.35023),622
NY-2013-WS-242,3,Search,10/14/2013,5:48 AM,1,M,19,CA,US,Hiking,Lost,42.10282,-74.39403,1673,TRUE,Assist/own power,3,FALSE,Forest Preserve,Slide Mountain Wilderness Area,ULSTER,SHANDAKEN,FALSE,TRUE,10/15/2013,10:30 AM,410,331,POINT (-74.39403 42.10282),2182
NY-2013-WS-241,5,Search,10/14/2013,8:38 AM,1,F,46,NY,US,Hiking,Lost,44.17311,-73.99533,2000,TRUE,Assist/own power,2,FALSE,Forest Preserve,High Peaks,ESSEX,NORTH ELBA,TRUE,FALSE,10/14/2013,11:30 AM,430,275,POINT (-73.99533 44.17311),2084
NY-2013-WS-240,5,Rescue,10/14/2013,4:30 AM,1,F,49,NY,US,Hiking,Injured,44.14933,-73.93056,3000,TRUE,Carry out by foot; Vehicle/boat evacuation,1,TRUE,Forest Preserve,High Peaks,ESSEX,NORTH ELBA,TRUE,FALSE,10/14/2013,10:00 AM,430,275,POINT (-73.93056000000001 44.14933),2084
NY-2013-WS-239,5,Rescue,10/13/2013,7:34 AM,1,F,41,NY,US,Hiking,Injured,44.15497,-73.95076,2100,FALSE,Assist/own power; Vehicle/boat evacuation,1,TRUE,Forest Preserve,E. High Peaks Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,10/14/2013,11:00 AM,430,275,POINT (-73.95076 44.15497),2084
NY-2013-WS-238,3,Search,10/12/2013,1:00 AM,1,M,77,NY,US,Hunting,Overdue,41.50301,-74.18474,414,TRUE,Vehicle/boat evacuation,4,TRUE,State Forests,Stewart State Forest,ORANGE,MONTGOMERY,FALSE,FALSE,10/12/2013,6:30 AM,893,981,POINT (-74.18474 41.50301),2134
NY-2013-WS-237,5,Search,10/10/2013,7:40 AM,2,F,67,NY,US,Hiking,Overdue,44.02581,-73.81925,2100,TRUE,Assist/own power,2,TRUE,Conservation Easement,Bloomingdale Easement,ESSEX,NORTH HUDSON,TRUE,FALSE,10/10/2013,10:00 AM,429,136,POINT (-73.81925 44.02581),2084
NY-2013-WS-237,5,Search,10/10/2013,7:40 AM,3,F,66,NY,US,Hiking,Overdue,44.02581,-73.81925,2100,TRUE,Assist/own power,2,TRUE,Conservation Easement,Bloomingdale Easement,ESSEX,NORTH HUDSON,TRUE,FALSE,10/10/2013,10:00 AM,429,136,POINT (-73.81925 44.02581),2084
NY-2013-WS-237,5,Search,10/10/2013,7:40 AM,1,F,71,NY,US,Hiking,Overdue,44.02581,-73.81925,2100,TRUE,Assist/own power,2,TRUE,Conservation Easement,Bloomingdale Easement,ESSEX,NORTH HUDSON,TRUE,FALSE,10/10/2013,10:00 AM,429,136,POINT (-73.81925 44.02581),2084
NY-2013-WS-236,5,Rescue,10/10/2013,10:15 AM,1,M,28,DC,US,Hiking,Illness,44.21536,-73.88453,2363,FALSE,Assist/own power,2,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,10/10/2013,11:30 AM,430,275,POINT (-73.88453 44.21536),2084
NY-2013-WS-235,5,Rescue,10/9/2013,12:50 PM,1,M,19,FL,US,Swimming,Injured,43.7946,-73.46872,320,TRUE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,Lake George Wildforest,WARREN,HAGUE,TRUE,FALSE,10/9/2013,2:30 AM,823,,POINT (-73.46872000000002 43.7946),2183
NY-2013-WS-234,6,Search,10/8/2013,8:03 AM,3,M,18,NY,US,Hiking,Lost,43.74312,-74.90567,2231,TRUE,Assist/own power,2,TRUE,Forest Preserve,Fulton Chain Wildforest,HERKIMER,WEBB,TRUE,FALSE,10/8/2013,11:17 AM,666,1279,POINT (-74.90567 43.74312),2088
NY-2013-WS-234,6,Search,10/8/2013,8:03 AM,1,F,,NY,US,Hiking,Lost,43.74312,-74.90567,2231,TRUE,Assist/own power,2,TRUE,Forest Preserve,Fulton Chain Wildforest,HERKIMER,WEBB,TRUE,FALSE,10/8/2013,11:17 AM,666,1279,POINT (-74.90567 43.74312),2088
NY-2013-WS-234,6,Search,10/8/2013,8:03 AM,2,F,18,NY,US,Hiking,Lost,43.74312,-74.90567,2231,TRUE,Assist/own power,2,TRUE,Forest Preserve,Fulton Chain Wildforest,HERKIMER,WEBB,TRUE,FALSE,10/8/2013,11:17 AM,666,1279,POINT (-74.90567 43.74312),2088
NY-2013-WS-233,5,Rescue,10/8/2013,12:01 PM,1,F,48,MD,US,Hiking,Illness,44.15811,-73.86222,2300,FALSE,Vehicle/boat evacuation,4,TRUE,Forest Preserve,E. High Peaks Wilderness,ESSEX,KEENE,TRUE,FALSE,10/8/2013,10:00 AM,442,272,POINT (-73.86222 44.15811),2084
NY-2013-WS-232,6,Search,10/6/2013,9:24 AM,2,M,53,NY,US,Hunting,Overdue,44.59305,-75.27012,316,TRUE,Airboat,1,TRUE,Wildlife Management Area,Upper/Lower Lakes,ST LAWRENCE,CANTON,FALSE,FALSE,10/7/2013,2:22 AM,339,1478,POINT (-75.27012 44.59305),2140
NY-2013-WS-232,6,Search,10/6/2013,9:24 AM,1,M,47,NY,US,Hunting,Overdue,44.59305,-75.27012,316,TRUE,Airboat,1,TRUE,Wildlife Management Area,Upper/Lower Lakes,ST LAWRENCE,CANTON,FALSE,FALSE,10/7/2013,2:22 AM,339,1478,POINT (-75.27012 44.59305),2140
NY-2013-WS-231,5,Rescue,10/5/2013,7:15 AM,2,F,53,NY,US,Hiking,Overdue,43.50672,-73.61493,732,TRUE,Assist/own power; Vehicle/boat evacuation,2,TRUE,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,TRUE,FALSE,10/5/2013,9:45 AM,727,91,POINT (-73.61493 43.50672),2184
NY-2013-WS-231,5,Rescue,10/5/2013,7:15 AM,1,F,20,NY,US,Hiking,Injured,43.50672,-73.61493,732,TRUE,Assist/own power; Vehicle/boat evacuation,2,TRUE,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,TRUE,FALSE,10/5/2013,9:45 AM,727,91,POINT (-73.61493 43.50672),2184
NY-2013-WS-230,5,Search,10/4/2013,2:05 AM,2,M,67,NY,US,Hiking,Lost,43.86334,-73.82119,1341,FALSE,Assist/own power,2,FALSE,Forest Preserve,Hoffman Notch Wilderness,ESSEX,SCHROON,TRUE,FALSE,10/4/2013,6:40 AM,427,148,POINT (-73.82119 43.86334),2084
NY-2013-WS-230,5,Search,10/4/2013,2:05 AM,1,M,63,NY,US,Hiking,Lost,43.86334,-73.82119,1341,TRUE,Assist/own power,2,FALSE,Forest Preserve,Hoffman Notch Wilderness,ESSEX,SCHROON,TRUE,FALSE,10/4/2013,6:40 AM,427,148,POINT (-73.82119 43.86334),2084
NY-2013-WS-229,5,Search,10/3/2013,4:10 AM,1,F,43,FL,US,Hiking,Lost,44.18975,-73.79854,1100,TRUE,Assist/own power,1,TRUE,Forest Preserve,High Peaks,ESSEX,KEENE,TRUE,FALSE,10/3/2013,6:00 AM,442,272,POINT (-73.79854 44.18975),2084
NY-2013-WS-228,7,Search,9/30/2013,12:01 PM,1,M,15,NY,US,Runaway,Lost,42.25878,-75.52202,1345,TRUE,Assist/own power,3,TRUE,State Forests,Oak Ridge State Forest,CHENANGO,BAINBRIDGE,FALSE,FALSE,9/30/2013,9:00 AM,275,1628,POINT (-75.52202 42.25878),2037
NY-2013-WS-227,5,Search,10/1/2013,5:23 AM,1,F,79,NY,US,Hiking,Lost,43.71012,-74.10046,2150,TRUE,Assist/own power; Technical Rope,3,TRUE,Forest Preserve,Siamese Ponds Wilderness,WARREN,JOHNSBURG,TRUE,FALSE,10/1/2013,10:30 AM,821,137,POINT (-74.10046 43.71012),2183
NY-2013-WS-226,5,Rescue,9/30/2013,9:00 AM,2,M,43,NY,US,Hiking,Lost,43.5769,-73.57939,326,TRUE,Vehicle/boat evacuation,3,TRUE,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,TRUE,FALSE,9/30/2013,11:00 AM,729,102,POINT (-73.57939 43.57690000000001),2184
NY-2013-WS-226,5,Rescue,9/30/2013,9:00 AM,1,F,38,NY,US,Hiking,Lost,43.5769,-73.57939,326,TRUE,Vehicle/boat evacuation,3,TRUE,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,TRUE,FALSE,9/30/2013,11:00 AM,729,102,POINT (-73.57939 43.57690000000001),2184
NY-2013-WS-225,5,Rescue,9/30/2013,5:41 AM,1,M,25,NY,US,Hiking,Injured,44.15837,-73.95135,2362,FALSE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,High Peaks,ESSEX,NORTH ELBA,TRUE,FALSE,9/30/2013,7:30 AM,430,275,POINT (-73.95135 44.15837),2084
NY-2013-WS-224,6,Search,9/29/2013,5:26 AM,1,F,55,NY,US,Hiking,Overdue,43.80604,-74.83609,1750,TRUE,Assist/own power,3,TRUE,Forest Preserve,Pigeon Lake Wilderness,HERKIMER,WEBB,TRUE,FALSE,9/29/2013,9:30 AM,666,544,POINT (-74.83609 43.80604),2088
NY-2013-WS-223,5,Rescue,9/29/2013,2:18 AM,1,F,40,NY,US,Hiking,Injured,44.11689,-74.02442,2428,TRUE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,E. High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,9/29/2013,7:30 AM,438,,POINT (-74.02442 44.11689),2084
NY-2013-WS-222,6,Search,9/26/2013,10:30 AM,1,F,75,NC,US,Motor vehicle,Missing,43.71138,-75.36018,850,TRUE,Carry out by foot,2,TRUE,Private Land,N/A,LEWIS,GREIG,FALSE,FALSE,9/26/2013,2:00 AM,623,555,POINT (-75.36018 43.71138),623
NY-2013-WS-221,5,Search,9/27/2013,3:50 AM,2,M,50,FL,US,Hiking,Lost,44.35083,-73.92073,2520,FALSE,Assist/own power; Vehicle/boat evacuation,1,FALSE,Forest Preserve,McKenzie Mt Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,9/27/2013,8:00 AM,417,340,POINT (-73.92073 44.35083),2084
NY-2013-WS-221,5,Search,9/27/2013,3:50 AM,1,M,54,NY,US,Hiking,Lost,44.35083,-73.92073,2520,FALSE,Assist/own power; Vehicle/boat evacuation,1,FALSE,Forest Preserve,McKenzie Mt Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,9/27/2013,8:00 AM,417,340,POINT (-73.92073 44.35083),2084
NY-2013-WS-220,5,Rescue,9/26/2013,3:40 AM,2,F,66,NY,US,Boating,Stranded,44.25324,-74.26694,1538,FALSE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,Saranac Lake Wild Forest,FRANKLIN,HARRIETSTOWN,TRUE,FALSE,9/26/2013,5:35 AM,183,305,POINT (-74.26694 44.25324),621
NY-2013-WS-220,5,Rescue,9/26/2013,3:40 AM,1,M,68,NY,US,Boating,Stranded,44.25324,-74.26694,1538,FALSE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,Saranac Lake Wild Forest,FRANKLIN,HARRIETSTOWN,TRUE,FALSE,9/26/2013,5:35 AM,183,305,POINT (-74.26694 44.25324),621
NY-2013-WS-219,5,Recovery,9/26/2013,1:39 AM,1,M,36,NY,US,Hiking,Injured,44.15186,-73.95486,2450,FALSE,Vehicle/boat evacuation,4,TRUE,Forest Preserve,High Peaks,ESSEX,NORTH ELBA,TRUE,FALSE,9/26/2013,7:12 AM,430,275,POINT (-73.95486 44.151860000000006),2084
NY-2013-WS-218,5,Search,9/23/2013,7:45 AM,2,F,57,NY,US,Hiking,Stranded,43.56875,-73.70795,1939,TRUE,Assist/own power,2,FALSE,Forest Preserve,N/A,WARREN,BOLTON,TRUE,FALSE,12/28/2013,11:45 AM,826,156,POINT (-73.70795 43.56875),2183
NY-2013-WS-218,5,Search,9/23/2013,7:45 AM,3,F,23,NY,US,Hiking,Stranded,43.56875,-73.70795,1939,TRUE,Assist/own power,2,FALSE,Forest Preserve,N/A,WARREN,BOLTON,TRUE,FALSE,12/28/2013,11:45 AM,826,156,POINT (-73.70795 43.56875),2183
NY-2013-WS-218,5,Search,9/23/2013,7:45 AM,1,M,57,NY,US,Hiking,Stranded,43.56875,-73.70795,1939,TRUE,Assist/own power,2,FALSE,Forest Preserve,N/A,WARREN,BOLTON,TRUE,FALSE,12/28/2013,11:45 AM,826,156,POINT (-73.70795 43.56875),2183
NY-2013-WS-217,5,Rescue,9/23/2013,8:00 AM,1,F,45,QC,CA,Hiking,Injured,44.12491,-73.92543,4000,FALSE,Assist/own power; Vehicle/boat evacuation,1,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,9/23/2013,9:00 AM,442,272,POINT (-73.92543 44.12491000000001),2084
